2.3035492897,2.30369377136,2.30373001099,0.0938,0.1035,0.0972834067548
1.58531117439,1.59258854389,1.58850693703,0.8902,0.8845,0.884728340675
1.56218516827,1.57412171364,1.57017588615,0.9061,0.893333333333,0.898678414097
1.5500228405,1.56407928467,1.56347227097,0.9182,0.903166666667,0.904552129222
1.54501318932,1.56253242493,1.56167638302,0.9227,0.903666666667,0.903083700441
1.5357683897,1.55659031868,1.55630040169,0.9319,0.908833333333,0.908957415565
1.53262865543,1.55654811859,1.55391657352,0.9342,0.908666666667,0.910425844347
1.52753531933,1.552562356,1.55104720592,0.9378,0.911833333333,0.914464023495
1.52782428265,1.55221486092,1.55203747749,0.9384,0.912333333333,0.912261380323
1.52200245857,1.55002379417,1.54952347279,0.9424,0.9135,0.914464023495
1.51869082451,1.54757320881,1.54767799377,0.9455,0.917166666667,0.916299559471
1.51576268673,1.54506361485,1.54639101028,0.9481,0.919,0.917400881057
1.51697587967,1.54878497124,1.54870140553,0.9472,0.914833333333,0.91483113069
1.51451635361,1.54750490189,1.5479722023,0.9497,0.9165,0.915198237885
1.51038110256,1.54355072975,1.54483008385,0.9538,0.920166666667,0.918135095448
1.51010072231,1.54335129261,1.54697644711,0.9534,0.920166666667,0.91483113069
1.50603938103,1.54147231579,1.54476773739,0.9576,0.922666666667,0.918135095448
1.50649154186,1.54262888432,1.54439735413,0.9574,0.918833333333,0.919970631424
1.50393462181,1.54119682312,1.5454171896,0.9583,0.920833333333,0.917033773862
1.50352358818,1.54080080986,1.54232537746,0.9593,0.9225,0.92107195301
1.50187730789,1.54032182693,1.54141390324,0.9601,0.922,0.921806167401
1.50326037407,1.54262602329,1.5451362133,0.9595,0.920666666667,0.916299559471
1.50059425831,1.53891503811,1.54166519642,0.9613,0.923166666667,0.920704845815
1.50107240677,1.53892469406,1.54202413559,0.9613,0.922666666667,0.920704845815
1.49962186813,1.53853499889,1.54070711136,0.9623,0.924,0.922540381791
1.49826073647,1.53651595116,1.54217481613,0.9634,0.9265,0.919603524229
1.49722182751,1.53670537472,1.54052317142,0.9643,0.927,0.920704845815
1.49633693695,1.5361533165,1.54026889801,0.965,0.925833333333,0.922540381791
1.49596893787,1.53635644913,1.5398247242,0.9652,0.926,0.920704845815
1.49543344975,1.53647243977,1.54005122185,0.9664,0.925666666667,0.920704845815
1.49452877045,1.53713512421,1.53908705711,0.9672,0.925333333333,0.921439060206
1.49346280098,1.53697931767,1.53834176064,0.9683,0.925833333333,0.924375917768
1.49163091183,1.53536128998,1.53599798679,0.9698,0.926833333333,0.926945668135
1.49051094055,1.534283638,1.537966609,0.9708,0.928,0.922907488987
1.49013519287,1.53588545322,1.53665030003,0.971,0.926666666667,0.925110132159
1.4904345274,1.53610730171,1.53677582741,0.9714,0.9265,0.925844346549
1.4902586937,1.53479635715,1.53917002678,0.9715,0.9255,0.923274596182
1.48895823956,1.53389489651,1.53544890881,0.9722,0.928,0.92657856094
1.48878335953,1.534471035,1.53600299358,0.9723,0.926833333333,0.925844346549
1.48801779747,1.53332817554,1.53597903252,0.9731,0.929666666667,0.924743024963
1.48751342297,1.53406870365,1.53417301178,0.9736,0.928666666667,0.927679882526
1.48700785637,1.53384494781,1.53294837475,0.9742,0.928666666667,0.928046989721
1.48680043221,1.53415954113,1.53415155411,0.9747,0.9285,0.928046989721
1.48584759235,1.53346455097,1.53402912617,0.9754,0.928166666667,0.92731277533
1.4856607914,1.5337843895,1.53332209587,0.9754,0.928166666667,0.929882525698
1.48546791077,1.53356814384,1.53365159035,0.9758,0.9275,0.928781204112
1.48549699783,1.53169536591,1.53307902813,0.9757,0.931166666667,0.929882525698
1.48588168621,1.53400683403,1.53426468372,0.9755,0.927166666667,0.927679882526
1.4848575592,1.53151118755,1.53227317333,0.9763,0.931666666667,0.930616740088
1.48473262787,1.53259372711,1.53139913082,0.9762,0.930166666667,0.930616740088
